slug,canonical_key,title,starts_at,ends_at,location_name,address,city,url,image_url,category,audience,price,status,source,source_id,source_url,dedupe_key,description,tags,accessibility,raw_categories,raw_target_audience,raw_accessibility,latitude,longitude,venue_url,venue_contact,venue_extra_info,venue_schedule,venue_category,venue_district,venue_accessibility,venue_tags
handicrafts-and-regional-products-fair-mafra,handicrafts-and-regional-products-fair-mafra-2026-04-04,Handicrafts and Regional Products Fair | MAFRA,2026-04-04,2026-04-05,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzE2OTEsInB1ciI6ImJsb2JfaWQifX0=--8ee6cfb94ef85c1860d9470dc92887c277750503/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Feira_mensal-mafra.jpg,Fairs,,Free Entry,approved,visitlisboa,en/events/handicrafts-and-regional-products-fair-mafra,https://www.visitlisboa.com/en/events,5fda17457fed75a0329db8b2929be9b826f3cced,,,,,,,,,,,,,,,,
ibrahim-maalouf-the-trumpets-of-michel-ange,ibrahim-maalouf-and-the-trumpets-of-michel-ange-2026-04-04,Ibrahim Maalouf & The Trumpets of Michel-Ange,2026-04-04,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU3NDUsInB1ciI6ImJsb2JfaWQifX0=--30cf73fdd06c1daeb10117093ea72388d2bc711c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-ibrahim-maalouf-the-trumpets-of-michel-ange.jpg,Music,,From €40,approved,visitlisboa,en/events/ibrahim-maalouf-the-trumpets-of-michel-ange,https://www.visitlisboa.com/en/events,eb632f4138f5862101d2522539f19235ca7b8067,,,,,,,,,,,,,,,,
italian-film-festival-1,19th-italian-film-festival-in-lisbon-2026-04-09,19th Italian Film Festival in Lisbon,2026-04-09,2026-04-19,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzYxNjgsInB1ciI6ImJsb2JfaWQifX0=--3920596f3cb29e6917dbae31a9d4e2f21d199dea/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-festa-do-cinema-italiano-2026.jpg,Main Events,,From €4 to €5,approved,visitlisboa,en/events/italian-film-festival-1,https://www.visitlisboa.com/en/events,ce520186dc85a8dd7b44c89076f2d877ca785e19,,,,,,,,,,,,,,,,
todd-webb-in-portugal,todd-webb-in-portugal-2026-04-10,Todd Webb in Portugal,2026-04-10,2026-07-27,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY0NzcsInB1ciI6ImJsb2JfaWQifX0=--c191776d4a5c74fdb838f5a45adb2f2f5263864e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-Todd-Webb-in-Portugal.jpg,Exhibitions,,Free Entry,approved,visitlisboa,en/events/todd-webb-in-portugal,https://www.visitlisboa.com/en/events,57b44b6acd37340236fa39c3e7d35e999e3322aa,,,,,,,,,,,,,,,,
swan-lake-3fabf954-81c6-4aec-aa13-abeefde30ae1,swan-lake-2026-04-10,Swan Lake,2026-04-10,2026-04-24,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU4OTEsInB1ciI6ImJsb2JfaWQifX0=--819e0da9eb16467f5c39fa4c0635f12f639e7f6e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-swan-lake.jpg,Theater Opera & Dance,,From €15,approved,visitlisboa,en/events/swan-lake-3fabf954-81c6-4aec-aa13-abeefde30ae1,https://www.visitlisboa.com/en/events,4cb1824e76fb543059163140ef02bb8db8b107ae,,,,,,,,,,,,,,,,
carolina-de-deus-26,carolina-de-deus-2026-04-15,Carolina de Deus,2026-04-15,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU3NDksInB1ciI6ImJsb2JfaWQifX0=--eac577e8c0035716760774a19db2c828ce0b0f7b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Capa-Carolina.jpg,Music,,From €15 to €25,approved,visitlisboa,en/events/carolina-de-deus-26,https://www.visitlisboa.com/en/events,513ca62230d0011d9e2bc721465058d070397eff,,,,,,,,,,,,,,,,
lxtriathlon-grand-prix,lxtriathlon-grand-prix-2026-04-19,Lxtriathlon Grand Prix,2026-04-19,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MTUsInB1ciI6ImJsb2JfaWQifX0=--7517fd001d8389113b6e157008703138d2935918/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/meia_maratona_alta_de_lisboa-2026-vl.jpg,Sports,,,approved,visitlisboa,en/events/lxtriathlon-grand-prix,https://www.visitlisboa.com/en/events,6cc6d936974803aebbfab9dac4b42f0492eb48a4,,,,,,,,,,,,,,,,
tannhauser,tannhauser-2026-04-23,Tannhäuser,2026-04-23,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU4OTMsInB1ciI6ImJsb2JfaWQifX0=--e740dcd1a2ac14c7c43414eb90f029b31e811c85/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-tann.jpg,Music,,From €36,approved,visitlisboa,en/events/tannhauser,https://www.visitlisboa.com/en/events,15c00052e6636c59ecd825a2ed1898e5857096e2,,,,,,,,,,,,,,,,
sil-the-leading-real-estate-show,sil-the-leading-real-estate-show-2026-04-23,SIL - The leading Real Estate Show,2026-04-23,2026-04-25,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MjkwNzUsInB1ciI6ImJsb2JfaWQifX0=--af1289f0447de2ff78ff169d663184c3a94b4a54/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/sil-salao-imobiliario-sdt.jpg,Fairs,,,approved,visitlisboa,en/events/sil-the-leading-real-estate-show,https://www.visitlisboa.com/en/events,551f74833048deb3ab473736330d6e5a3c986e22,,,,,,,,,,,,,,,,
naruto-shippuden-symphonic-experience,naruto-shippuden-symphonic-experience-2026-04-24,Naruto Shippuden Symphonic Experience,2026-04-24,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzQ5NDgsInB1ciI6ImJsb2JfaWQifX0=--e09095bc32f3e5f96b38112e8f0d73cca3ee2945/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/naruto.jpg,Music,,From €35 to €80,approved,visitlisboa,en/events/naruto-shippuden-symphonic-experience,https://www.visitlisboa.com/en/events,73d19d42e7c942d1ba078e39cd0d86396bbc1ec6,,,,,,,,,,,,,,,,
festival-musica-viva-l,festival-musica-viva-2026-04-28,Festival Música Viva,2026-04-28,2026-05-03,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU4MzEsInB1ciI6ImJsb2JfaWQifX0=--c7eb127a0f862337386ed57ea4ad32d8a13e5963/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-festival-musica-viva.jpg,Festivals,,,approved,visitlisboa,en/events/festival-musica-viva-l,https://www.visitlisboa.com/en/events,d672bbc175f7cda4af8c384c00413ca272746db3,,,,,,,,,,,,,,,,
indielisboa-1,indielisboa-26-2026-04-30,IndieLisboa'26,2026-04-30,2026-05-10,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk5MzcsInB1ciI6ImJsb2JfaWQifX0=--3f56e656750dd531ea9fbb326037e388b433adc8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2025-indie-lisboa.jpg,Main Events,,,approved,visitlisboa,en/events/indielisboa-1,https://www.visitlisboa.com/en/events,43d09e7ea2b2a4df9a8c14e55fb5bb5a2427cbed,,,,,,,,,,,,,,,,
jardins-abertos,open-gardens,Open Gardens,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk1NzMsInB1ciI6ImJsb2JfaWQifX0=--273e44a484b5e6d686da909cb76e2d85a6fd8867/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Jardins-abertos-25-2.jpg,Exhibitions,,Free Entry,approved,visitlisboa,en/events/jardins-abertos,https://www.visitlisboa.com/en/events,8b1bf67895d000241109056293381353dc701afa,,,,,,,,,,,,,,,,
octopus-festival-ericeira,octopus-festival-ericeira,Octopus Festival | Ericeira,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY2NDcsInB1ciI6ImJsb2JfaWQifX0=--29aeb793c9de6941c058a7df4a8bc810e5062d95/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/gen-visit-lisboa-festival-do-polvo.jpg,Others,,,approved,visitlisboa,en/events/octopus-festival-ericeira,https://www.visitlisboa.com/en/events,8ec516d501be1da5153e7144a6ab97300c02c394,,,,,,,,,,,,,,,,
carminho-eu-vou-morrer-de-amor-ou-resistir,carminho-eu-vou-morrer-de-amor-ou-resistir-2026-05-01,Carminho | Eu vou Morrer de Amor ou Resistir,2026-05-01,2026-05-03,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY1MDYsInB1ciI6ImJsb2JfaWQifX0=--d6dfaebec207d5bac230edba1511fdeac71a3c8e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-carminho.jpg,Music,,From €23,approved,visitlisboa,en/events/carminho-eu-vou-morrer-de-amor-ou-resistir,https://www.visitlisboa.com/en/events,c84c0dc14a0666ef0bade34115d2f0e862d6187c,,,,,,,,,,,,,,,,
laaf-lisbon-art-antiques-fair-2,laaf-lisbon-art-and-antiques-fair-26,LAAF - Lisbon Art & Antiques Fair'26,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk3NTgsInB1ciI6ImJsb2JfaWQifX0=--de7dba3cd5b103126a1b9411678404551f998b97/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2025-LAAF-x-sem-data.jpg,Exhibitions,,,approved,visitlisboa,en/events/laaf-lisbon-art-antiques-fair-2,https://www.visitlisboa.com/en/events,7380cb1abee51c2cf5fc124d896082889623b80e,,,,,,,,,,,,,,,,
kulturfest-festival-of-german-expression-cultures-l,kulturfest-festival-of-german-expression-cultures-l,KULTURfest - Festival of German Expression Cultures l,,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk5NjUsInB1ciI6ImJsb2JfaWQifX0=--c0b1e58de8859b0a61e6fad701e9d4bc90d27ca9/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Gen25_festival-kulturfest.jpg,May 2026 (to be confirmed),,,approved,visitlisboa,en/events/kulturfest-festival-of-german-expression-cultures-l,https://www.visitlisboa.com/en/events,cac2fe1560d90aad818323a6fb7862b38dc5bffc,,,,,,,,,,,,,,,,
jose-manuel-neto-ha-fado-no-cais,jose-manuel-neto-ha-fado-no-cais-2026-05-02,José Manuel Neto | Há Fado no Cais,2026-05-02,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU5MTYsInB1ciI6ImJsb2JfaWQifX0=--a6d000686ea03f2a3a88944a0363661bc5c7bebc/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-jose-manuel-neto-ha-fado-no-cais.jpg,Music,,From €5,approved,visitlisboa,en/events/jose-manuel-neto-ha-fado-no-cais,https://www.visitlisboa.com/en/events,dba261c17e788a8ac6a9b519bf19592092ff5731,,,,,,,,,,,,,,,,
aida-opera-by-g-verdi,aida-opera-by-g-verdi-2026-05-05,Aida – Opera by G. Verdi,2026-05-05,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU1MTYsInB1ciI6ImJsb2JfaWQifX0=--371de48a533e8760b564d23348fcf0287d43871a/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Whats-On-Visit-Lisboa-aida-opera-by-g-verdi.jpg,Theater Opera & Dance,,From €40 to €80,approved,visitlisboa,en/events/aida-opera-by-g-verdi,https://www.visitlisboa.com/en/events,d3a7ba3affb9a5248d00271c70e779c1ea4be671,,,,,,,,,,,,,,,,
fimfa-international-festival-of-puppets-and-animated-forms-1,fimfa-international-festival-of-puppets-and-animated-forms-26-2026-05-07,FIMFA - International Festival of Puppets and Animated Forms'26,2026-05-07,2026-05-31,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk5MTksInB1ciI6ImJsb2JfaWQifX0=--b00c5f54b53148c7f7eb3f31ca229303e6a55f8c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/fimfa-25.jpg,Main Events,,,approved,visitlisboa,en/events/fimfa-international-festival-of-puppets-and-animated-forms-1,https://www.visitlisboa.com/en/events,708c5fbd631bed252dbc52c20e81f23a7f02a293,,,,,,,,,,,,,,,,
open-house-lisboa-2,open-house-lisboa-26-2026-05-09,Open House Lisboa'26,2026-05-09,2026-05-10,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk3MDQsInB1ciI6ImJsb2JfaWQifX0=--49c315518a8fcaaad21b93849b8616a98e828a54/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/open_house_lisboa_gen25.jpg,Main Events,,,approved,visitlisboa,en/events/open-house-lisboa-2,https://www.visitlisboa.com/en/events,7be87f1d87ffd8ad89344d05868b92437c1bb343,,,,,,,,,,,,,,,,
wings-for-life-world-run,wings-for-life-world-run-2026-05-10,Wings for Life World Run,2026-05-10,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2NDAsInB1ciI6ImJsb2JfaWQifX0=--3a4e92ef68dd92f8e5293bafac5291224be884a5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/red-bull-wings-for-life-world-run-visit-lisboa.jpg,Sports,,,approved,visitlisboa,en/events/wings-for-life-world-run,https://www.visitlisboa.com/en/events,a151a9d03dd0cc02af6c6ab4226788debb5e6ef8,,,,,,,,,,,,,,,,
gipsy-kings-by-diego-baliardo-a-tu-vera-tour-2026,gipsy-kings-by-diego-baliardo-a-tu-vera-tour-2026-2026-05-10,"Gipsy Kings by Diego Baliardo | ""A Tu Vera” Tour 2026",2026-05-10,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzUwMzIsInB1ciI6ImJsb2JfaWQifX0=--a9da51f559a87b73455ca52cef4cc653751a1b4b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/gk.jpg,Music,,From €25 to €50,approved,visitlisboa,en/events/gipsy-kings-by-diego-baliardo-a-tu-vera-tour-2026,https://www.visitlisboa.com/en/events,a2ce3af206b10b9f7fe8007ffea128367cb28faa,,,,,,,,,,,,,,,,
ecar-show-2,ecar-show-26-2026-05-15,Ecar Show'26,2026-05-15,2026-05-17,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk3MjUsInB1ciI6ImJsb2JfaWQifX0=--d9c1579e8e8c8719ef2588b4c5cf6a3e9171417f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/ecarshow_GEN25.jpg,Fairs,,,approved,visitlisboa,en/events/ecar-show-2,https://www.visitlisboa.com/en/events,0b26121a23d82202908a1a48ef3f43c93bc28266,,,,,,,,,,,,,,,,
james-taylor-quartet,james-taylor-quartet-2026-05-16,James Taylor Quartet,2026-05-16,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU0MzcsInB1ciI6ImJsb2JfaWQifX0=--00354c56c164ba486513586384e16cc3ef0c5e40/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Visit-lisboa_James-Taylor-Quartet_16-maio.jpg,Music,,From €35,approved,visitlisboa,en/events/james-taylor-quartet,https://www.visitlisboa.com/en/events,c3fe7104c8e2548937036ab772e3f1641e5bad8c,,,,,,,,,,,,,,,,
james-taylor-quartet-0526,james-taylor-quartet-2026-05-16,James Taylor Quartet,2026-05-16,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY1MTMsInB1ciI6ImJsb2JfaWQifX0=--7ac7905b6de63ca24cd63524592a3fc8f6a90eb3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/visit-lisboa-james-taylor-quartet.jpg,Music,,From €35,approved,visitlisboa,en/events/james-taylor-quartet-0526,https://www.visitlisboa.com/en/events,c3fe7104c8e2548937036ab772e3f1641e5bad8c,,,,,,,,,,,,,,,,
lisbon-bar-show,lisbon-bar-show-2026-05-19,Lisbon Bar Show,2026-05-19,2026-05-20,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzU2MDMsInB1ciI6ImJsb2JfaWQifX0=--d2ab7047a35cba978e72902d4625972aa920ffd8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/2026-lisbon-bar-show.jpg,Festivals,,,approved,visitlisboa,en/events/lisbon-bar-show,https://www.visitlisboa.com/en/events,cdf9e84276d9ea3b34f681aca559446bc4be5541,,,,,,,,,,,,,,,,
lisbon-motorcycle-film-fest-l,lisbon-motorcycle-film-fest-26-2026-05-22,Lisbon Motorcycle Film Fest'26,2026-05-22,2026-05-24,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzAxMDAsInB1ciI6ImJsb2JfaWQifX0=--ed1f76d53a1bb8cc7a307c7ba875442481e222ce/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/Lisbon-Motorcycle-Film-Festgen25.jpg,Cinema,,,approved,visitlisboa,en/events/lisbon-motorcycle-film-fest-l,https://www.visitlisboa.com/en/events,77219a088742983e21d6ffd0035bdb1171e72084,,,,,,,,,,,,,,,,
meo-surf-league-ericeira,meo-surf-league-ericeira-2026-05-22,MEO Surf League - Ericeira,2026-05-22,2026-05-24,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6MzY2NDgsInB1ciI6ImJsb2JfaWQifX0=--962aa7126235488906820d3cfea677ea9c78d9e8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/ge-visit-lisboa-ericeira-surf.jpg,Sports,,,approved,visitlisboa,en/events/meo-surf-league-ericeira,https://www.visitlisboa.com/en/events,0539b7c3696a0209cae957e0cb0b201520b474f0,,,,,,,,,,,,,,,,
lisboa-green-trail-l,lisboa-green-trail-26-2026-05-24,Lisboa Green Trail'26,2026-05-24,,,,Lisbon,https://www.visitlisboa.com/en/events,https://www.visitlisboa.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsiZGF0YSI6Mjk5NjksInB1ciI6ImJsb2JfaWQifX0=--4fa74c0bb882f5055ca170dbc9cf68c9685d50c8/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemUiOiI1MTJ4NTEyXHUwMDNlIn0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--0ba8b7f58340100b312280e63751a8a851d1f9fb/lisboa-green-trail-2025-v2.jpg,Sports,,,approved,visitlisboa,en/events/lisboa-green-trail-l,https://www.visitlisboa.com/en/events,a48e6e9e5916eae58ae1380b875f8fd4b181f6ae,,,,,,,,,,,,,,,,
